Year,Month,Day,UWnd
1959,6,15,4.4748092
1959,6,16,3.9447432
1959,6,17,9.1338758
1959,6,18,11.421526
1959,6,19,13.465443
1959,6,20,14.696022
1959,6,21,15.985846
1959,6,22,16.975962
1959,6,23,17.432398
1959,6,24,16.953753
1959,6,25,17.370308
1959,6,26,17.622082
1959,6,27,17.411411
1959,6,28,15.742406
1959,6,29,16.627697
1959,6,30,18.047991
1959,7,1,18.521767
1959,7,2,19.308208
1959,7,3,18.726376
1959,7,4,18.580715
1959,7,5,18.103716
1959,7,6,16.943779
1959,7,7,16.078585
1959,7,8,14.872079
1959,7,9,13.846399
1959,7,10,12.758589
1959,7,11,12.871933
1959,7,12,13.39668
1959,7,13,14.409362
1959,7,14,15.526601
1959,7,15,16.63728
1959,7,16,16.515705
1959,7,17,16.998768
1959,7,18,15.540382
1959,7,19,15.624476
1959,7,20,15.417669
1959,7,21,16.124792
1959,7,22,16.97163
1959,7,23,16.345158
1959,7,24,15.634094
1959,7,25,15.994621
1959,7,26,15.720535
1959,7,27,15.086107
1959,7,28,14.744307
1959,7,29,13.97319
1959,7,30,14.011847
1959,7,31,15.966376
1959,8,1,16.386368
1959,8,2,15.867223
1959,8,3,15.257957
1959,8,4,15.102396
1959,8,5,15.716278
1959,8,6,16.218426
1959,8,7,16.292614
1959,8,8,15.44416
1959,8,9,15.590562
1959,8,10,16.437571
1959,8,11,19.035803
1959,8,12,20.812651
1959,8,13,20.703365
1959,8,14,19.713652
1959,8,15,20.606972
1959,8,16,20.867477
1959,8,17,19.657221
1959,8,18,18.013103
1959,8,19,16.59123
1959,8,20,16.447071
1959,8,21,17.173353
1959,8,22,15.871406
1959,8,23,15.639243
1959,8,24,15.144005
1959,8,25,14.604291
1959,8,26,14.844965
1959,8,27,14.794983
1959,8,28,14.614602
1959,8,29,14.87055
1959,8,30,16.139282
1959,8,31,17.106161
1959,9,1,17.310165
1959,9,2,16.443026
1959,9,3,15.124394
1959,9,4,15.851936
1959,9,5,19.218243
1959,9,6,19.822002
1959,9,7,19.25193
1959,9,8,18.923752
1959,9,9,17.910906
1959,9,10,16.047167
1959,9,11,15.289448
1959,9,12,13.578697
1959,9,13,12.265615
1959,9,14,8.9522963
1959,9,15,8.1681528
1959,9,16,10.14914
1959,9,17,12.183475
1959,9,18,12.743631
1959,9,19,17.199596
1959,9,20,20.061319
1959,9,21,21.513535
1959,9,22,21.419125
1959,9,23,20.507542
1959,9,24,21.840572
1959,9,25,22.632885
1959,9,26,21.562679
1959,9,27,18.453213
1959,9,28,17.082359
1959,9,29,16.920092
1959,9,30,16.668976
1959,10,1,19.219318
1959,10,2,20.504429
1959,10,3,22.992987
1959,10,4,23.406965
1959,10,5,22.684362
1959,10,6,24.113052
1959,10,7,25.18276
1959,10,8,22.688049
1959,10,9,23.525656
1959,10,10,23.48443
1959,10,11,23.205603
1959,10,12,22.728922
1959,10,13,20.951263
1959,10,14,20.696205
1959,10,15,22.371634
1959,10,16,24.873592
1959,10,17,25.565849
1959,10,18,27.008623
1959,10,19,26.233358
1959,10,20,25.46571
1959,10,21,27.039865
1959,10,22,28.979603
1959,10,23,27.626785
1959,10,24,25.606258
