Year,Month,Day,UWnd
1949,6,19,13.686114
1949,6,20,13.744797
1949,6,21,14.940831
1949,6,22,15.043509
1949,6,23,14.87823
1949,6,24,15.670393
1949,6,25,15.52575
1949,6,26,15.358885
1949,6,27,15.321236
1949,6,28,14.415284
1949,6,29,15.376296
1949,6,30,17.5819
1949,7,1,16.925997
1949,7,2,16.944551
1949,7,3,16.847029
1949,7,4,16.167316
1949,7,5,15.219101
1949,7,6,12.956059
1949,7,7,11.894153
1949,7,8,11.72714
1949,7,9,12.762804
1949,7,10,13.269649
1949,7,11,13.455462
1949,7,12,14.368013
1949,7,13,13.532099
1949,7,14,12.766674
1949,7,15,13.33468
1949,7,16,14.9196
1949,7,17,14.825702
1949,7,18,15.579324
1949,7,19,16.297081
1949,7,20,16.309629
1949,7,21,16.77977
1949,7,22,17.811167
1949,7,23,17.090929
1949,7,24,15.80363
1949,7,25,15.781157
1949,7,26,15.461115
1949,7,27,16.762707
1949,7,28,17.468061
1949,7,29,17.722128
1949,7,30,18.324507
1949,7,31,17.545542
1949,8,1,16.280807
1949,8,2,16.357197
1949,8,3,16.430862
1949,8,4,16.230761
1949,8,5,16.351645
1949,8,6,17.755711
1949,8,7,18.566124
1949,8,8,18.244644
1949,8,9,17.239391
1949,8,10,16.117216
1949,8,11,15.307596
1949,8,12,15.115583
1949,8,13,15.350751
1949,8,14,14.722375
1949,8,15,14.341372
1949,8,16,13.451347
1949,8,17,12.546781
1949,8,18,11.190731
1949,8,19,11.713203
1949,8,20,12.580016
1949,8,21,14.003129
1949,8,22,14.77585
1949,8,23,14.957497
1949,8,24,14.613696
1949,8,25,15.312557
1949,8,26,15.057446
1949,8,27,14.807694
1949,8,28,15.844749
1949,8,29,16.669697
1949,8,30,15.610325
1949,8,31,14.329867
1949,9,1,15.456604
1949,9,2,14.553528
1949,9,3,14.42223
1949,9,4,14.194401
1949,9,5,13.94847
1949,9,6,14.264194
1949,9,7,13.781108
1949,9,8,13.159283
1949,9,9,14.47456
1949,9,10,14.60938
1949,9,11,11.981008
1949,9,12,9.8848295
1949,9,13,9.1077976
1949,9,14,9.8037281
1949,9,15,12.451249
1949,9,16,16.588398
1949,9,17,17.705462
1949,9,18,17.679865
1949,9,19,16.938499
1949,9,20,16.851841
1949,9,21,18.333286
1949,9,22,18.371286
1949,9,23,17.154867
1949,9,24,16.965731
1949,9,25,16.124607
1949,9,26,15.535373
1949,9,27,14.225253
1949,9,28,13.610074
1949,9,29,15.999856
1949,9,30,17.682295
1949,10,1,18.984282
1949,10,2,18.06424
1949,10,3,16.765331
1949,10,4,17.793009
1949,10,5,17.785175
1949,10,6,16.177931
1949,10,7,14.166773
1949,10,8,15.812258
1949,10,9,19.560528
1949,10,10,21.037252
1949,10,11,20.990185
1949,10,12,22.310274
1949,10,13,22.940134
1949,10,14,22.781898
1949,10,15,24.540384
1949,10,16,24.648563
1949,10,17,24.664736
1949,10,18,23.080259
1949,10,19,21.281851
1949,10,20,20.445734
1949,10,21,22.296036
1949,10,22,23.852036
1949,10,23,22.346981
1949,10,24,22.768059
1949,10,25,22.850451
1949,10,26,23.408434
1949,10,27,24.097427
1949,10,28,25.180908
1949,10,29,25.591225
1949,10,30,23.84177
1949,10,31,23.517815
1949,11,1,22.602087
1949,11,2,20.42902
1949,11,3,21.783981
1949,11,4,22.650103
1949,11,5,21.951742
1949,11,6,23.499956
1949,11,7,23.410814
1949,11,8,22.471134
1949,11,9,21.229023
1949,11,10,19.663597
1949,11,11,20.406208
1949,11,12,21.299906
1949,11,13,21.135176
1949,11,14,19.074757
1949,11,15,20.202833
1949,11,16,22.99579
1949,11,17,22.300348
1949,11,18,22.599955
1949,11,19,21.619547
1949,11,20,21.816275
1949,11,21,22.196484
1949,11,22,22.75288
1949,11,23,23.880308
1949,11,24,23.949211
1949,11,25,24.098766
1949,11,26,22.103527
1949,11,27,17.550751
1949,11,28,16.378628
1949,11,29,19.509033
1949,11,30,21.973515
1949,12,1,22.167961
1949,12,2,22.771135
1949,12,3,24.373709
1949,12,4,24.052034
1949,12,5,22.412605
1949,12,6,20.638151
1949,12,7,17.412804
1949,12,8,16.653181
1949,12,9,19.39827
1949,12,10,18.306801
1949,12,11,17.392317
1949,12,12,20.418953
1949,12,13,22.05253
1949,12,14,23.206158
1949,12,15,25.990582
1949,12,16,28.775396
1949,12,17,28.630905
1949,12,18,26.795441
1949,12,19,25.771782
1949,12,20,25.878824
1949,12,21,27.164785
1949,12,22,27.169744
1949,12,23,26.709082
1949,12,24,26.869743
1949,12,25,28.491823
1949,12,26,27.551737
1949,12,27,26.706202
1949,12,28,26.953426
1949,12,29,25.165333
1949,12,30,20.448069
1949,12,31,19.630413
1950,1,1,21.903872
1950,1,2,21.332441
1950,1,3,22.443157
1950,1,4,22.980062
1950,1,5,25.985619
1950,1,6,28.652534
1950,1,7,25.817713
1950,1,8,22.71756
1950,1,9,23.97957
1950,1,10,24.686163
1950,1,11,24.416767
1950,1,12,25.090429
1950,1,13,25.473911
1950,1,14,26.259279
1950,1,15,25.197378
1950,1,16,24.11801
1950,1,17,24.026642
1950,1,18,24.434874
1950,1,19,26.008087
1950,1,20,27.920189
1950,1,21,29.506605
1950,1,22,30.546185
1950,1,23,29.980162
1950,1,24,26.002235
1950,1,25,24.481455
1950,1,26,26.880114
1950,1,27,28.350748
1950,1,28,27.200895
1950,1,29,27.049061
1950,1,30,26.646832
1950,1,31,28.228676
1950,2,1,28.812752
1950,2,2,29.144798
1950,2,3,29.471481
1950,2,4,29.905661
1950,2,5,29.250597
