Year,Month,Day,Tmin,Tmax
1940,10,22,11.862503,24.003365
1940,10,23,13.980193,25.194384
1940,10,24,13.61915,25.201927
1940,10,25,13.906953,25.971701
1940,10,26,13.819957,26.056916
1940,10,27,13.747127,25.762927
1940,10,28,15.011607,24.860691
1940,10,29,15.788294,22.726956
1940,10,30,14.133849,22.007556
1940,10,31,13.847882,19.9934
1940,11,1,14.776678,19.4471
1940,11,2,9.9895573,20.168107
1940,11,3,9.2189719,21.312609
1940,11,4,11.14674,21.732948
1940,11,5,14.081856,20.032671
1940,11,6,9.4597969,16.093744
1940,11,7,5.9501182,13.323003
1940,11,8,4.5621197,11.69245
1940,11,9,6.268583,12.204053
1940,11,10,10.564235,14.621023
1940,11,11,14.767567,15.690799
1940,11,12,5.0023609,11.298808
1940,11,13,2.4310323,7.0287028
1940,11,14,-0.3240551,4.3826658
1940,11,15,-3.2654267,2.1661135
1940,11,16,-2.5861254,6.6678527
1940,11,17,0.992942,11.120538
1940,11,18,2.223709,13.888825
1940,11,19,6.0947501,16.048321
1940,11,20,9.3872626,15.617146
1940,11,21,12.327713,17.941069
1940,11,22,12.889268,18.135186
1940,11,23,12.530762,15.928509
1940,11,24,11.270871,14.162235
1940,11,25,7.729906,11.568551
1940,11,26,9.195653,10.763544
1940,11,27,4.5469046,9.1624751
1940,11,28,-0.58941376,5.6913803
1940,11,29,3.2217796,11.276608
1940,11,30,6.424023,13.53443
1940,12,1,7.4922564,12.74334
1940,12,2,1.2104256,7.1676839
1940,12,3,-0.50749732,4.8515174
1940,12,4,-0.22216039,10.68698
1940,12,5,5.4180322,9.0939565
1940,12,6,3.0317795,12.025551
1940,12,7,8.6904134,11.270558
1940,12,8,2.9170928,10.477403
1940,12,9,2.7906507,14.018088
1940,12,10,5.9911574,13.412412
1940,12,11,6.2297744,12.659016
1940,12,12,10.566835,13.907119
1940,12,13,8.5492227,12.030285
1940,12,14,5.5946749,7.5767707
1940,12,15,6.0760181,9.1391861
1940,12,16,5.9138647,9.8067949
1940,12,17,-0.68433086,4.968566
1940,12,18,0.51393568,8.5423087
1940,12,19,4.6437067,10.63604
1940,12,20,5.6202202,11.190048
1940,12,21,3.5538582,10.517061
1940,12,22,3.0032568,11.972853
1940,12,23,3.6699369,11.25182
1940,12,24,4.9125775,11.652073
1940,12,25,8.418198,12.915721
1940,12,26,9.6471847,13.339729
1940,12,27,10.335587,13.000944
1940,12,28,8.1301528,11.437647
1940,12,29,5.7801946,9.8836654
1940,12,30,1.9271226,7.657785
1940,12,31,3.8147372,11.056987
1941,1,1,7.7949367,14.23946
1941,1,2,10.949221,12.717836
1941,1,3,5.1294345,9.5575664
1941,1,4,0.88644764,6.1189366
1941,1,5,-0.84047968,3.0221259
1941,1,6,-1.6683843,3.8085128
1941,1,7,-0.79840457,6.3040463
1941,1,8,-0.444085,9.1648112
1941,1,9,1.1501872,7.3703045
1941,1,10,-1.6840456,5.7461693
1941,1,11,0.35505124,6.3700573
1941,1,12,-0.46153225,9.8798254
1941,1,13,2.2798843,9.8725594
1941,1,14,4.1616361,9.6005905
