Year,Month,Day,MCI
1958,12,12,0.32278404
1958,12,13,0.32440194
1958,12,14,0.33077183
1958,12,15,0.34233865
1958,12,16,0.34460559
1958,12,17,0.33580586
1958,12,18,0.32903594
1958,12,19,0.34029546
1958,12,20,0.35223982
1958,12,21,0.3541753
1958,12,22,0.34091377
1958,12,23,0.33104783
1958,12,24,0.32785037
1958,12,25,0.32706863
1958,12,26,0.34942153
1958,12,27,0.33722016
1958,12,28,0.30873555
1958,12,29,0.32863453
1958,12,30,0.35411239
1958,12,31,0.34786195
1959,1,1,0.36513308
1959,1,2,0.38170308
1959,1,3,0.38802427
1959,1,4,0.38899776
1959,1,5,0.35989961
1959,1,6,0.39383826
1959,1,7,0.43293959
1959,1,8,0.42443669
1959,1,9,0.4471733
1959,1,10,0.42813712
1959,1,11,0.42093486
1959,1,12,0.41895944
1959,1,13,0.3826727
1959,1,14,0.35877639
1959,1,15,0.40790039
1959,1,16,0.43496129
1959,1,17,0.46066821
1959,1,18,0.44376415
1959,1,19,0.42995474
1959,1,20,0.36482355
1959,1,21,0.34138039
1959,1,22,0.35132557
1959,1,23,0.34117562
1959,1,24,0.34556031
1959,1,25,0.36072969
1959,1,26,0.35382265
1959,1,27,0.34427515
1959,1,28,0.32952878
1959,1,29,0.33672959
1959,1,30,0.35708928
1959,1,31,0.36989152
1959,2,1,0.36483982
1959,2,2,0.32917401
1959,2,3,0.34573096
1959,2,4,0.36259806
1959,2,5,0.38224319
1959,2,6,0.37122679
1959,2,7,0.38170186
1959,2,8,0.38194016
1959,2,9,0.38241121
1959,2,10,0.40842175
1959,2,11,0.37468836
1959,2,12,0.35566905
1959,2,13,0.36216474
1959,2,14,0.37018633
1959,2,15,0.35493025
1959,2,16,0.33659053
1959,2,17,0.32608134
1959,2,18,0.33880085
1959,2,19,0.35546666
1959,2,20,0.39010292
1959,2,21,0.36608362
1959,2,22,0.36924165
1959,2,23,0.33739302
1959,2,24,0.36243933
1959,2,25,0.36264941
1959,2,26,0.34361577
1959,2,27,0.33540332
1959,2,28,0.36507219
1959,3,1,0.34330195
1959,3,2,0.34960237
1959,3,3,0.3508783
1959,3,4,0.35483655
1959,3,5,0.35793918
1959,3,6,0.37280801
1959,3,7,0.36161536
1959,3,8,0.33492875
1959,3,9,0.3478744
1959,3,10,0.34120485
1959,3,11,0.32855245
1959,3,12,0.30886412
1959,3,13,0.31859022
1959,3,14,0.35284701
1959,3,15,0.36016092
1959,3,16,0.3675409
1959,3,17,0.3477509
1959,3,18,0.31474888
1959,3,19,0.3288545
1959,3,20,0.34852207
1959,3,21,0.35229006
1959,3,22,0.32196152
1959,3,23,0.30559599
1959,3,24,0.31099573
1959,3,25,0.33385372
1959,3,26,0.34051856
1959,3,27,0.32413512
1959,3,28,0.2962504
1959,3,29,0.29280081
1959,3,30,0.29485112
1959,3,31,0.30569419
1959,4,1,0.30284828
1959,4,2,0.3212713
1959,4,3,0.35673985
1959,4,4,0.37280864
1959,4,5,0.36841112
1959,4,6,0.36288393
1959,4,7,0.35790005
1959,4,8,0.34702787
1959,4,9,0.35833398
1959,4,10,0.35529649
1959,4,11,0.36628896
1959,4,12,0.38885352
1959,4,13,0.36972457
1959,4,14,0.379908
1959,4,15,0.35037139
1959,4,16,0.36967316
1959,4,17,0.37552816
1959,4,18,0.38669851
1959,4,19,0.39218646
1959,4,20,0.38849312
1959,4,21,0.38300011
1959,4,22,0.39755738
1959,4,23,0.41517031
1959,4,24,0.40619349
1959,4,25,0.36858168
1959,4,26,0.38440898
1959,4,27,0.38905212
1959,4,28,0.36555961
1959,4,29,0.34968978
1959,4,30,0.35371074
1959,5,1,0.36865675
1959,5,2,0.39335284
1959,5,3,0.39444777
1959,5,4,0.37529576
1959,5,5,0.37015194
1959,5,6,0.36322957
1959,5,7,0.37191191
1959,5,8,0.381172
1959,5,9,0.37110281
1959,5,10,0.39651179
1959,5,11,0.4150649
1959,5,12,0.41647488
1959,5,13,0.41432628
1959,5,14,0.41056374
1959,5,15,0.41207463
1959,5,16,0.38923028
1959,5,17,0.3447113
1959,5,18,0.35501069
1959,5,19,0.38392314
1959,5,20,0.40205958
1959,5,21,0.40507317
1959,5,22,0.39619035
1959,5,23,0.37666509
1959,5,24,0.36572984
1959,5,25,0.39940795
1959,5,26,0.4041425
1959,5,27,0.39985308
1959,5,28,0.37861508
1959,5,29,0.36397094
1959,5,30,0.34533337
1959,5,31,0.33627078
1959,6,1,0.36069632
1959,6,2,0.36681867
1959,6,3,0.3653537
1959,6,4,0.37610069
1959,6,5,0.38216156
1959,6,6,0.37741745
1959,6,7,0.3483234
1959,6,8,0.35877618
1959,6,9,0.37274799
1959,6,10,0.39771473
1959,6,11,0.42052165
1959,6,12,0.4114514
1959,6,13,0.39584449
1959,6,14,0.36755675
1959,6,15,0.39386469
1959,6,16,0.35652596
1959,6,17,0.34923053
1959,6,18,0.38345447
1959,6,19,0.3777751
1959,6,20,0.3790589
1959,6,21,0.36407393
1959,6,22,0.33766416
1959,6,23,0.33689377
1959,6,24,0.33062166
1959,6,25,0.31083059
1959,6,26,0.32297492
1959,6,27,0.34944665
1959,6,28,0.36999327
1959,6,29,0.36728606
1959,6,30,0.36631206
1959,7,1,0.35868299
1959,7,2,0.36550367
1959,7,3,0.38413286
1959,7,4,0.40646487
1959,7,5,0.42935529
1959,7,6,0.43704608
1959,7,7,0.42153391
1959,7,8,0.42593843
1959,7,9,0.43344188
1959,7,10,0.42519945
1959,7,11,0.45028865
1959,7,12,0.44613889
1959,7,13,0.42716697
1959,7,14,0.42557913
1959,7,15,0.41575119
1959,7,16,0.41337651
1959,7,17,0.42187548
1959,7,18,0.42804605
1959,7,19,0.41545421
1959,7,20,0.38371894
1959,7,21,0.38494617
1959,7,22,0.37796712
1959,7,23,0.39855346
1959,7,24,0.41723919
1959,7,25,0.41516685
1959,7,26,0.39043009
1959,7,27,0.3691192
1959,7,28,0.36361599
1959,7,29,0.38378167
1959,7,30,0.40059805
1959,7,31,0.37626383
1959,8,1,0.3548454
1959,8,2,0.36513281
1959,8,3,0.38350719
1959,8,4,0.38858145
1959,8,5,0.37830538
1959,8,6,0.36395434
1959,8,7,0.38547379
1959,8,8,0.37208915
1959,8,9,0.33234879
1959,8,10,0.34164155
1959,8,11,0.3763296
1959,8,12,0.37725061
1959,8,13,0.3566846
1959,8,14,0.38866049
1959,8,15,0.38256741
1959,8,16,0.35832417
1959,8,17,0.35714519
1959,8,18,0.3759473
1959,8,19,0.39475352
1959,8,20,0.34844008
1959,8,21,0.32564354
1959,8,22,0.35373008
1959,8,23,0.39078754
1959,8,24,0.38907486
1959,8,25,0.3830896
1959,8,26,0.37150538
