Year,Month,Tin,Tout
1980,8,2.0374814,-0.063749657
1980,9,2.0727228,0.69624998
1980,10,-1.3058056,-0.52047246
1980,11,-1.1182253,0.49291382
1980,12,-0.013689158,1.799503
1981,1,-1.0119788,2.4403212
1981,2,0.64097676,1.8174931
1981,3,-0.94145531,1.1342504
1981,4,2.7480269,1.983304
1981,5,-1.5365252,-0.36437169
1981,6,1.4240814,0.34840664
1981,7,0.69440927,0.10093609
1981,8,-0.43584621,0.31205404
1981,9,-0.88846216,0.59171202
1981,10,-0.63342964,-0.89549267
1981,11,0.42663135,1.8052916
1981,12,-1.4527798,1.1490985
1982,1,-1.1140854,-2.1248204
1982,2,-0.048709865,-0.83069477
1982,3,1.3215527,-0.18433499
1982,4,-1.6977257,-1.2356541
1982,5,1.532451,-0.12224985
1982,6,-0.79532363,-1.1690132
1982,7,0.27062347,-0.31355186
1982,8,-0.33465597,0.19029118
1982,9,-0.82784977,-0.020778118
1982,10,0.22621018,-0.51564316
1982,11,0.56134623,-0.89949235
1982,12,3.4514004,1.4469897
1983,1,0.39846085,2.4378597
1983,2,0.74607493,1.9617195
1983,3,-0.59418133,0.60436765
1983,4,-2.9159699,-1.987606
1983,5,-1.120409,-1.1597416
1983,6,-0.75660805,-0.78624908
1983,7,0.89342397,0.021222047
1983,8,2.0394917,1.6706596
1983,9,-0.12829764,0.69766996
1983,10,0.70231054,0.48213481
1983,11,0.072186024,0.67471966
1983,12,-3.9646219,-3.9803549
1984,1,-1.3918344,0.0049328381
1984,2,2.1209634,1.9416498
1984,3,-1.606618,-0.66043425
1984,4,-1.0483026,-0.7252064
1984,5,-0.96511075,0.094432871
1984,6,0.76491305,-0.26115955
1984,7,-0.990463,-0.050188611
1984,8,-0.091572624,0.8240084
1984,9,-0.98088947,-0.87391989
1984,10,2.8168352,-0.99571072
1984,11,-1.2120302,-0.098582778
1984,12,4.6174769,0.051044061
1985,1,-2.9980769,-1.4983798
1985,2,-1.4003125,-1.8077579
1985,3,2.0109912,0.69235426
1985,4,1.3039206,1.7628445
1985,5,0.47203095,1.1935555
1985,6,-0.13342042,-0.35769611
1985,7,-0.32494294,0.41853442
1985,8,-0.42992865,-0.5889679
1985,9,-0.26447699,-1.2612849
1985,10,2.0475794,-0.31842806
1985,11,2.9214943,-2.9604068
1985,12,-2.7714157,-1.9507442
1986,1,1.059976,3.3429267
1986,2,2.2318602,0.67942109
1986,3,0.68175999,2.9079513
1986,4,0.87957141,0.78258307
1986,5,0.77706016,0.43945059
1986,6,1.2483831,1.0547719
1986,7,1.6445182,-0.52327124
1986,8,-0.67751034,0.06099105
1986,9,1.5529331,-0.90355573
1986,10,0.687205,-0.11191902
1986,11,0.47484577,-0.68915888
1986,12,0.071625779,1.4253396
1987,1,0.32158522,1.3466635
1987,2,1.4667843,2.1983785
1987,3,0.52253641,0.40858297
1987,4,-0.92287007,1.8482294
1987,5,2.2861226,1.362364
1987,6,0.75873815,0.99692708
1987,7,0.49715129,-0.26826434
1987,8,1.3920475,-0.48582788
1987,9,0.14538383,0.54300725
1987,10,-2.8098122,-0.067163924
1987,11,1.0475022,1.1069559
1987,12,1.802424,1.1790046
1988,1,-1.2606342,-0.92307762
1988,2,-0.73654732,-0.075549758
1988,3,-0.23946367,0.50448631
1988,4,-0.10632393,0.52337472
1988,5,-0.20931251,0.86413463
1988,6,0.30973387,1.6529538
1988,7,0.28733586,0.74441433
1988,8,1.3605793,0.77303278
1988,9,0.272245,0.0080350938
1988,10,-2.5092753,0.60240342
1988,11,0.73164194,0.67413275
1988,12,0.40008631,0.6105669
1989,1,4.4198187,1.8781703
1989,2,-0.75140823,-3.3446156
1989,3,0.75390655,0.21921602
1989,4,-0.44914045,1.2424626
1989,5,-0.98889272,0.55678869
1989,6,-0.31314206,-0.080282232
1989,7,-0.40109555,0.59876624
1989,8,-0.20885178,-0.28046279
1989,9,-0.85367534,0.083942753
1989,10,0.23831444,0.19786878
1989,11,0.15631862,0.48712917
1989,12,-5.1072765,-1.9604796
1990,1,4.7760258,3.7839999
1990,2,4.222679,0.89229652
1990,3,1.6981616,1.5911605
1990,4,-0.64056234,1.0307961
1990,5,-0.64484269,-0.62638675
1990,6,0.6890196,0.97690879
1990,7,0.010061039,-0.13183344
1990,8,0.39898415,0.24511939
1990,9,1.1317381,1.8067003
1990,10,-0.082943354,0.041981967
1990,11,1.8259749,1.4224243
1990,12,1.7387634,-1.6590837
1991,1,0.84896624,-0.3896906
1991,2,2.4481904,3.5041519
1991,3,1.4699399,0.7528696
1991,4,1.6886333,0.5998099
1991,5,2.4496232,0.63825408
1991,6,0.8476067,0.15316469
1991,7,0.7182009,0.066472081
1991,8,0.21159422,0.81973439
1991,9,0.12964776,0.34224649
1991,10,0.91905444,0.065175533
1991,11,-1.9941381,-1.4091129
1991,12,2.2457388,1.7679652
1992,1,1.8735096,2.4017286
1992,2,3.2879927,3.241125
1992,3,0.34250234,2.0016434
1992,4,-0.33833715,1.0174962
1992,5,-1.092061,0.94760931
1992,6,-1.1492223,-0.2966629
1992,7,0.060368317,-1.5641291
1992,8,-1.8199389,-0.98221391
1992,9,-0.37484274,0.21616397
1992,10,-0.50697472,0.45466249
1992,11,-0.74863784,-1.1216928
1992,12,0.51328266,-0.72805826
1993,1,2.5450643,-0.17758281
1993,2,-0.57482709,-1.8880691
1993,3,-1.7268044,0.32442008
1993,4,-1.920954,-0.30149942
1993,5,-0.27487053,0.68413446
1993,6,0.31058105,-0.90175643
1993,7,1.5930978,-1.4016456
1993,8,1.1125987,-0.32670718
1993,9,-0.3236742,-0.65811851
1993,10,-0.67563898,-0.47636964
1993,11,-1.3157443,-1.8482952
1993,12,-0.011277692,1.2922479
1994,1,-1.3030035,0.36141974
1994,2,0.99067145,-1.6434273
1994,3,0.41064502,1.7945408
1994,4,1.0300889,0.86114053
1994,5,-1.1578046,0.84917846
1994,6,1.2059642,1.2700791
1994,7,-0.54117718,0.2008213
1994,8,-0.81960265,0.42669441
1994,9,-0.91464495,1.0631515
1994,10,0.41254648,0.10682232
1994,11,2.1791569,-0.10580341
1994,12,2.3121994,2.0487844
1995,1,1.4785113,2.1072471
1995,2,0.44581784,2.2008431
1995,3,1.4920004,0.72411116
1995,4,0.1426674,-1.1417346
1995,5,0.25755349,-0.89359357
1995,6,-0.36720839,-0.44610479
1995,7,0.5902409,-0.12296758
1995,8,2.0097155,0.92745498
1995,9,-0.65811633,0.43504713
1995,10,0.57033309,0.093893507
1995,11,-2.2935884,0.36971184
1995,12,-0.8549064,0.9160815
1996,1,0.22872287,-0.16081474
1996,2,0.78507276,0.91034234
1996,3,-2.7554368,-1.3796686
1996,4,-1.3343723,-0.026082546
1996,5,1.4088098,0.15833879
1996,6,0.18597963,0.79357873
1996,7,-0.37433758,0.12976682
1996,8,-0.2804716,0.34029195
1996,9,-0.83561637,-0.42976561
1996,10,0.057247196,-0.24364129
1996,11,-2.0004805,-1.5019707
1996,12,1.5385083,0.39715392
1997,1,0.70622039,0.082368706
1997,2,2.4881449,0.95684277
1997,3,2.4475185,1.1578056
1997,4,-2.3945658,-1.639711
1997,5,-1.8828149,-0.0039730053
1997,6,-1.0104323,0.17758772
1997,7,0.40566477,-0.31497406
1997,8,-0.64274862,0.11429245
1997,9,0.31695652,1.4039923
1997,10,0.10048608,-0.060795058
1997,11,-2.0808273,-0.3922781
1997,12,-0.080111159,1.1654087
1998,1,3.6906513,2.7912233
1998,2,2.7192504,2.8831445
1998,3,-0.60194694,-0.30497902
1998,4,-0.40717832,0.11372884
1998,5,2.1880267,1.1086538
1998,6,1.5652279,-0.61032442
1998,7,1.0291044,1.1025632
1998,8,0.87022067,1.1982211
1998,9,2.3730791,2.6119389
1998,10,1.5838614,0.42518004
1998,11,1.6923487,1.5226184
1998,12,2.3649549,1.5090997
1999,1,2.9238137,2.3403107
1999,2,3.3652336,3.1629512
1999,3,-1.3940885,1.1324704
1999,4,1.804507,-0.148964
1999,5,0.060869983,-0.13477533
1999,6,0.28122601,-0.29410915
1999,7,1.1001366,0.17064236
1999,8,1.1623929,0.53844655
1999,9,-0.31087307,-0.11712207
1999,10,0.21138483,0.27514536
1999,11,2.2425688,3.4135848
1999,12,1.0510983,2.393073
2000,1,1.7193632,2.4044727
2000,2,3.5808393,3.1542706
2000,3,2.2378449,2.327499
2000,4,-0.87288186,1.1254147
2000,5,1.8132277,1.539384
2000,6,0.29602684,0.14761537
2000,7,0.11181095,0.27808083
2000,8,1.2169164,1.1046649
2000,9,0.066349249,0.74865578
2000,10,1.1263195,0.41669454
2000,11,-1.504171,-2.6503547
2000,12,-4.7966216,-1.8056364
2001,1,-0.19928704,1.3507736
2001,2,2.6076328,-0.77915259
2001,3,-1.8286375,0.18519237
2001,4,2.0378574,0.77266083
2001,5,0.74272221,1.5043775
2001,6,-0.32245884,0.51343684
2001,7,0.18503535,0.62625527
2001,8,0.7215715,1.4345028
2001,9,-0.85876711,1.1307042
2001,10,-0.80331483,0.35562039
2001,11,2.7495786,2.9204825
2001,12,2.8649422,1.8029225
2002,1,2.9218618,2.7469331
2002,2,0.89009797,1.4000452
2002,3,-0.42126357,-1.7165775
2002,4,1.8738545,1.0228436
2002,5,-0.60048649,-0.45852264
2002,6,0.75401578,1.3844926
2002,7,0.90865018,1.3538253
2002,8,0.90329458,0.35014639
2002,9,1.7814946,1.2156741
2002,10,0.82726155,-1.7931129
2002,11,-1.4093895,0.13330333
2002,12,0.1478413,1.9557518
2003,1,-1.1107847,2.4582947
2003,2,-0.44308514,-0.54955728
2003,3,1.0419491,0.73404408
2003,4,0.49733389,0.52204572
2003,5,0.51067661,0.49275773
2003,6,-1.0117068,0.0089571697
2003,7,-0.18771791,1.4196882
2003,8,0.95155364,1.7590348
2003,9,-0.76068452,0.57829115
2003,10,0.29648268,1.7299218
2003,11,2.1360635,-0.57894163
2003,12,-0.090366766,2.0748984
2004,1,0.77818091,0.1402939
2004,2,-0.35839708,-0.087762339
2004,3,2.1636118,3.1087557
2004,4,-0.0043783323,1.0191514
2004,5,1.8819348,0.6627625
2004,6,0.051398292,-0.29801195
2004,7,-0.53502233,-0.1840145
2004,8,-1.3776601,-0.75573619
2004,9,0.39774041,0.81357223
2004,10,2.2707924,0.51283844
2004,11,1.9458031,0.85317536
2004,12,0.0035790652,1.8446461
2005,1,3.4078254,1.5615104
2005,2,2.6313256,2.0100665
2005,3,-0.93120701,0.65067218
2005,4,0.032411626,0.8014419
2005,5,-0.89494926,-0.10450623
2005,6,0.65360219,0.27790175
2005,7,0.6300158,1.0303528
2005,8,1.4973865,0.52120604
2005,9,2.12018,1.4912188
2005,10,0.68660102,0.82477446
2005,11,1.2786353,1.546456
2005,12,-1.2906906,0.47010146
2006,1,5.5250917,5.3390291
2006,2,0.14933266,0.54010996
2006,3,0.73424308,0.48837626
2006,4,2.7459113,2.2294099
2006,5,0.031001921,1.4782068
2006,6,0.31477223,1.48669
2006,7,0.76621208,1.8298004
2006,8,1.7722379,0.66023392
2006,9,-0.94754116,-0.41640478
2006,10,-0.66765497,-0.72741457
2006,11,0.26703221,1.1432309
2006,12,2.3612632,2.1748871
2007,1,2.4235083,0.54936322
2007,2,-1.6255382,-0.5141148
2007,3,3.5887369,2.9761402
2007,4,-1.1779947,-0.15254509
2007,5,1.2517188,1.1426496
2007,6,0.8233231,0.74360939
2007,7,-0.66324383,1.1783332
2007,8,3.0347131,1.1280562
2007,9,1.6064903,1.0807007
2007,10,2.3780143,1.2417854
2007,11,0.077240595,1.0598946
2007,12,2.2390104,0.14402537
2008,1,0.7750383,0.33477446
2008,2,1.0771364,0.28408102
2008,3,0.022912062,0.099533054
2008,4,-0.23164503,-0.61267652
2008,5,-0.42354074,-0.31979352
2008,6,1.222201,0.36121608
2008,7,0.13721942,0.33990828
2008,8,-0.22222184,0.38312661
2008,9,0.27937676,0.37623833
2008,10,-0.4148774,0.041845906
2008,11,-1.3596045,1.4837238
2008,12,0.84696708,-0.70747287
2009,1,0.35838627,0.87045823
2009,2,1.7006274,1.4500189
2009,3,1.1033305,0.2971292
2009,4,-0.29005223,-0.091629203
2009,5,0.41451948,0.81941777
2009,6,1.3473391,-0.20782539
2009,7,-1.1676872,-0.1828684
2009,8,-0.32916247,0.13938354
2009,9,0.23349551,1.4560207
2009,10,-1.0662188,-2.0498017
2009,11,1.2153941,2.1725717
2009,12,-0.9038138,-1.9432041
2010,1,-1.2127472,1.0176064
2010,2,-3.0036549,-0.78664863
2010,3,-0.61502431,1.357525
2010,4,1.7756705,1.0263431
2010,5,1.6929539,-0.58061374
2010,6,2.6312403,0.67385567
2010,7,1.3768721,0.47051887
2010,8,2.2220798,0.94041183
2010,9,1.374471,1.0358861
2010,10,0.88318888,1.3413264
2010,11,0.52362327,-0.1100594
2010,12,-2.8026643,0.64593575
2011,1,-0.73259228,0.15419319
2011,2,1.5085724,-1.0235255
2011,3,1.1346813,0.5358663
2011,4,1.7792788,0.20493976
2011,5,0.15879459,-0.71415067
2011,6,2.1385946,0.38342235
2011,7,2.0497979,1.2578156
2011,8,1.7497511,1.7737497
2011,9,-0.57208188,1.42636
2011,10,-0.52309859,0.93522762
2011,11,1.3193094,0.69461086
2011,12,2.0797223,1.4658291
2012,1,3.9555378,3.6029926
2012,2,3.0789076,1.8784068
2012,3,6.1423793,4.2674041
2012,4,1.4743819,2.106458
2012,5,2.4891592,1.5095516
2012,6,0.42359952,1.2384794
2012,7,2.077026,1.7622065
2012,8,0.23119324,1.2522981
2012,9,0.012543892,1.2867903
2012,10,-0.45824397,0.027462678
2012,11,-1.0338909,1.4171881
2012,12,3.1323107,1.728275
2013,1,3.3647856,0.76400512
2013,2,0.81081751,0.50751107
2013,3,-2.862644,-0.083089456
2013,4,-0.4842752,-0.9711993
2013,5,-0.39575706,0.55560284
2013,6,0.6628137,1.1007249
2013,7,-0.73129824,0.75139605
2013,8,-0.19426541,0.95354728
2013,9,1.0827845,1.7511582
2013,10,0.66039426,-0.56991836
2013,11,-1.6076286,-0.07738039
2013,12,0.40979841,-1.3569546
2014,1,-2.188205,1.1283492
2014,2,-0.92352614,-1.0370117
2014,3,-2.0664728,-0.32696754
2014,4,0.23268581,0.24062311
2014,5,0.51868693,0.62523196
2014,6,0.8440891,0.4547836
2014,7,-1.4634933,0.36763813
2014,8,0.29618679,0.32546023
2014,9,0.53632209,1.2058918
2014,10,1.0629614,1.8192755
2014,11,-3.147384,-1.3292979
2014,12,2.063676,2.6647416
2015,1,0.60156387,2.1898886
2015,2,-3.465865,0.40726332
2015,3,0.53384427,2.459067
2015,4,1.5697998,1.1010083
2015,5,1.2321197,0.21862178
2015,6,1.2662731,1.7753877
2015,7,0.841731,0.35180489
2015,8,-0.053779308,0.82907893
2015,9,1.1942855,2.4261441
2015,10,1.026293,2.0218435
2015,11,2.5196959,1.1068674
2015,12,5.960791,2.8821186
2016,1,0.57204985,1.7483845
2016,2,2.0854318,3.3041672
2016,3,3.1963429,3.2577921
2016,4,0.95851497,1.2775722
2016,5,-0.17556127,0.30875745
2016,6,1.7566862,1.7933246
2016,7,1.2985298,0.91024261
2016,8,1.5856769,0.75303818
2016,9,2.4513619,1.2876136
2016,10,2.9564444,1.8588665
2016,11,2.257424,3.5409719
2016,12,1.2102646,-0.012411198
2017,1,4.933601,1.2889447
2017,2,5.7582916,3.441721
2017,3,1.8996878,2.4220584
2017,4,2.542064,1.1615817
2017,5,0.20604304,0.30030408
2017,6,0.016403707,1.2539166
2017,7,0.6740298,1.3904704
2017,8,-0.41214124,0.26018031
2017,9,0.48414815,1.2180443
2017,10,1.6202716,0.63085286
2017,11,0.89878886,1.6887938
2017,12,0.465667,0.9367701
2018,1,-0.98480172,2.0410981
2018,2,4.6323027,-0.17630865
2018,3,-0.015477872,0.58635328
2018,4,-2.3688143,-0.8112211
2018,5,3.4408781,2.8595311
2018,6,1.9784149,1.5935783
2018,7,0.63303634,1.142247
2018,8,0.6294483,0.94239978
2018,9,2.705972,1.3256019
2018,10,1.581404,-0.55217183
2018,11,-2.2766242,-0.93377804
2018,12,1.7823857,1.821868
2019,1,1.766882,1.6069224
2019,2,3.2398874,-2.4549167
2019,3,-0.72185666,-1.0555153
2019,4,0.69132421,1.0632716
2019,5,1.9732991,-0.74085694
2019,6,0.28524727,0.23212115
2019,7,0.62499775,0.6607282
2019,8,0.83702368,1.1475327
2019,9,4.0640694,2.1811876
2019,10,1.6457894,-1.5050861
2019,11,-1.6293898,-0.27475407
2019,12,3.0086042,2.2043312
2020,1,4.1573463,3.5198426
2020,2,2.2500009,1.2593278
2020,3,4.012075,2.1476397
2020,4,-0.3352537,0.23121313
2020,5,-0.45614306,0.98928358
2020,6,0.82245972,1.437951
2020,7,1.3473051,1.4111832
2020,8,0.62151944,1.9827168
2020,9,0.28027315,1.0668782
2020,10,1.0437523,-0.052187804
2020,11,2.6351935,2.2919044
2020,12,0.72429861,2.1865371
2021,1,2.2581333,3.3808085
2021,2,-1.3614343,-1.6885963
2021,3,2.6793435,2.1189054
2021,4,-0.15006852,0.66006175
2021,5,-0.32521713,0.50128775
2021,6,0.9901912,2.9037692
2021,7,0.21249028,1.5981995
2021,8,1.2954546,1.3208381
2021,9,0.8446713,2.3369311
2021,10,2.6537986,1.6957883
2021,11,-0.73075324,2.2860016
2021,12,6.2610116,3.384199
2022,1,0.40799444,1.1464606
2022,2,1.4320843,-0.45858408
2022,3,1.5488343,1.299554
2022,4,0.18854259,-0.16761774
2022,5,2.0813569,0.92566629
2022,6,1.8968116,1.3614274
2022,7,1.5192495,1.9138967
2022,8,0.74989907,2.0799797
2022,9,0.6308287,2.6581314
2022,10,-0.25194213,1.2261125
2022,11,0.7366287,-1.0243204
2022,12,1.2448079,0.14867915
2023,1,5.0928093,2.8721188
2023,2,5.3121306,0.6192797
2023,3,1.5622602,-1.1218897
2023,4,0.68266296,0.088159455
2023,5,0.8156625,2.0983706
2023,6,0.34560787,0.99196096
2023,7,1.1867958,1.6052264
2023,8,1.7481528,1.8290903
2023,9,1.6794861,2.6586753
2023,10,1.4429653,1.3466898
2023,11,0.86843426,1.5649295
2023,12,3.0513819,4.543843
