Year,Month,Day,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1900,6,16,20.37784,27.327868,15.191278,24.325354,23.406401,20.199738
1900,6,17,21.692286,28.940908,15.524787,24.13324,24.7981,20.280924
1900,6,18,21.638098,27.881609,15.08145,24.370647,25.007643,20.273449
1900,6,19,21.15295,27.376694,15.432098,24.391294,24.373337,20.490334
1900,6,20,20.309935,25.667368,15.67702,24.78089,23.095387,20.845861
1900,6,21,20.820992,25.305387,15.882296,25.250132,22.885994,21.152485
1900,6,22,21.059752,25.650076,16.00984,25.481493,22.98748,21.314411
1900,6,23,21.344666,25.660034,15.59603,25.477083,23.30405,21.046595
1900,6,24,20.249224,26.353376,16.236883,25.559855,23.101753,21.304548
1900,6,25,20.438026,28.26543,17.2393,26.508139,23.939995,22.286631
1900,6,26,22.459412,29.657507,17.68918,27.154507,25.718302,22.975449
1900,6,27,23.404915,29.569632,18.075668,27.212889,26.187111,23.107882
1900,6,28,23.563761,29.478334,18.178625,27.119068,26.184467,23.123308
1900,6,29,23.291586,29.544731,18.122704,27.584503,26.34376,23.310877
1900,6,30,22.867176,30.18651,17.879833,27.939611,26.369385,23.253431
1900,7,1,22.262169,29.876799,17.332264,27.054285,26.176943,22.475182
1900,7,2,22.92531,30.242655,17.156239,26.537397,26.440819,22.401711
1900,7,3,23.462742,30.062447,17.383284,26.528202,26.597876,22.459761
1900,7,4,23.537462,29.743229,17.662659,26.489511,26.521061,22.660969
1900,7,5,23.56279,29.843054,18.251604,27.344582,26.578474,23.416868
1900,7,6,23.390587,29.82563,18.661325,27.789461,26.35955,23.863829
1900,7,7,23.065491,29.305285,18.476814,28.432795,26.185472,23.985802
1900,7,8,22.638668,28.089968,18.240551,28.40057,25.318695,23.899544
1900,7,9,20.407873,26.779789,18.046051,27.894787,23.743221,23.49547
1900,7,10,18.941006,27.743914,17.935902,27.706676,22.908325,23.380066
1900,7,11,21.271206,30.031445,18.149246,27.805561,25.071514,23.53117
1900,7,12,21.850306,28.717819,18.540651,28.003036,25.449238,23.832752
1900,7,13,21.515347,28.478004,18.915892,28.429869,24.638397,24.212147
1900,7,14,22.261013,29.506832,19.081762,28.921516,25.674816,24.629637
1900,7,15,22.653206,29.162399,19.332027,29.218756,26.007998,24.732948
1900,7,16,22.93074,29.048729,19.320854,28.840683,25.934076,24.686987
1900,7,17,23.049696,28.434338,19.461273,29.184145,25.640789,24.865543
1900,7,18,22.682007,29.009237,19.48551,29.09156,25.580063,24.848038
1900,7,19,22.972973,28.826571,19.291906,28.711779,26.021187,24.430546
1900,7,20,22.755754,27.976021,18.995241,27.900726,25.53373,24.028978
1900,7,21,21.99198,27.743725,19.369347,28.072464,24.840656,24.352255
1900,7,22,21.168087,27.835522,19.648962,28.689276,24.523945,24.632011
1900,7,23,21.460981,28.052889,19.011652,27.357193,24.616943,23.501583
1900,7,24,22.025303,27.168867,18.483519,26.307039,24.647163,22.891354
1900,7,25,22.274355,27.040552,18.333645,26.581188,24.476151,22.951626
1900,7,26,21.340212,26.042166,17.694666,26.539595,23.839191,22.573097
1900,7,27,20.337837,26.545732,17.736366,25.896461,23.2304,22.316227
1900,7,28,21.11544,27.106642,17.591927,25.825418,23.768059,22.044678
1900,7,29,21.680647,25.512562,17.076139,24.86307,23.639565,21.467571
1900,7,30,20.278316,26.984201,17.426903,25.961533,22.924528,22.055634
1900,7,31,20.298306,27.097317,17.966131,26.419724,23.779755,22.796942
1900,8,1,20.030083,26.996265,17.940861,26.64216,23.581898,22.830105
1900,8,2,19.144083,27.836073,17.815725,26.983938,23.335363,22.897629
1900,8,3,19.706526,28.569363,17.684343,26.844961,23.798542,22.837744
1900,8,4,20.495129,28.742748,17.664877,27.154156,24.472397,23.065422
1900,8,5,20.651209,28.036726,18.0273,27.365667,24.300709,23.378176
1900,8,6,20.966799,27.552572,18.401814,28.029898,24.295156,23.731421
1900,8,7,20.840227,27.473059,18.52235,27.683214,24.002642,23.548695
1900,8,8,20.755764,27.930447,18.297754,27.226917,24.309551,23.297543
1900,8,9,20.800596,28.279394,18.20286,27.335138,24.475048,23.324635
1900,8,10,20.919558,28.507824,18.428925,27.366419,24.549297,23.448814
1900,8,11,21.447649,29.283823,18.459585,27.800394,25.148941,23.601273
1900,8,12,21.579067,28.033953,17.780153,27.144125,25.158028,23.073196
1900,8,13,21.016964,27.905893,17.987795,27.149273,24.328127,23.26577
1900,8,14,21.552401,29.124844,18.489279,27.792265,24.892948,23.818789
1900,8,15,21.914375,29.308786,18.487415,27.831488,25.390078,23.656218
1900,8,16,22.28694,29.590187,18.238758,27.445086,25.652719,23.27969
1900,8,17,22.036463,30.46324,18.053024,27.225391,26.07937,23.206644
1900,8,18,22.436348,30.979687,18.121593,27.250742,26.607838,23.29072
1900,8,19,21.882578,30.068811,18.020149,27.43224,26.216692,23.350906
1900,8,20,21.267717,29.690981,18.083229,27.540266,25.571516,23.445965
1900,8,21,21.313093,30.323605,18.011166,27.69581,25.49181,23.51786
1900,8,22,21.039696,30.474976,17.625856,27.271364,25.39254,22.937096
1900,8,23,21.445385,31.472261,17.326908,26.298101,25.865017,22.139093
1900,8,24,22.746374,30.266796,16.603498,25.002188,26.358574,21.410856
1900,8,25,22.459862,29.827492,17.058643,25.172232,25.8521,21.597128
1900,8,26,22.258072,28.145561,16.94479,25.318884,25.321566,21.705292
1900,8,27,21.936129,27.443851,16.815479,25.502787,24.502808,21.696157
1900,8,28,21.38102,27.311384,16.647493,25.295431,24.219414,21.40189
1900,8,29,20.767149,26.855602,16.157751,24.434288,23.749775,20.842419
1900,8,30,20.005005,27.465208,16.328724,24.073975,23.485611,20.741663
1900,8,31,20.041866,28.514706,16.280012,24.630629,24.043449,20.959818
1900,9,1,20.525089,29.620222,17.282789,25.405413,24.879429,21.877867
1900,9,2,21.289463,30.523743,17.57937,25.439392,25.519035,22.02647
1900,9,3,21.656837,31.678112,17.373751,25.495903,26.230011,22.022018
1900,9,4,21.686378,31.231396,17.025805,25.099609,26.311886,21.622339
1900,9,5,21.431149,30.383654,16.450762,24.578335,25.997917,21.127514
1900,9,6,21.354536,31.887527,16.450855,25.014486,26.031244,21.310072
1900,9,7,20.873787,31.341188,16.109581,25.056656,26.039322,21.2407
1900,9,8,20.638195,30.929914,15.991958,24.936127,25.630383,21.167419
1900,9,9,20.648838,30.635229,16.320164,25.100225,25.42594,21.298126
1900,9,10,20.948612,29.280251,16.367142,25.171352,25.106897,21.343033
1900,9,11,21.198616,28.130775,15.705471,25.176662,24.523449,21.058018
1900,9,12,21.068705,29.459211,15.545083,25.243782,24.628733,21.020605
1900,9,13,19.715315,28.083195,14.604718,24.752403,24.01722,20.379772
1900,9,14,19.407434,29.460855,14.763641,24.183605,23.847729,19.772945
1900,9,15,22.043652,30.630384,14.027986,22.181589,25.373175,18.246939
1900,9,16,20.629978,28.565809,12.079935,19.964407,25.330137,16.45858
1900,9,17,17.013224,26.123953,10.914384,19.6022,22.392992,15.585466
1900,9,18,15.116773,26.371677,9.5894766,18.02496,20.898203,14.307137
1900,9,19,17.087801,27.50643,9.6268005,19.102539,21.576954,14.784861
1900,9,20,17.528807,26.436861,10.862081,20.683176,21.446951,16.109087
1900,9,21,17.615963,25.304464,11.494695,20.853245,20.956766,16.748291
1900,9,22,16.791351,25.418335,11.725831,20.42499,20.89255,16.656109
