Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1914,11,3.7562297,17.790529,-2.0523865,11.293868,10.775912,4.6236526
1914,12,-1.3578337,7.2445838,-10.853964,0.26711448,2.9459828,-5.2821908
1915,1,-2.0400086,9.0232155,-9.7097047,1.5298935,3.4956001,-4.0823157
1915,2,2.0497616,12.843069,-5.398127,5.1845641,7.4488889,-0.10126692
1915,3,0.38506377,11.746243,-4.3452469,7.7890212,6.0716373,1.7270294
1915,4,9.8169763,24.409427,4.1302218,18.591009,17.114228,11.363056
1915,5,14.569599,27.006525,6.0467375,19.071652,20.790534,12.556922
1915,6,17.848625,30.256196,9.2196859,23.799434,24.054946,16.515072
1915,7,19.443388,31.838247,12.2829,26.689752,25.645872,19.488803
1915,8,18.411809,29.654695,12.503661,28.392103,24.035287,20.451903
1915,9,17.074375,29.777062,8.4547523,22.700793,23.429149,15.56963
1915,10,10.767595,24.519432,3.84171,18.960927,17.645953,11.407232
1915,11,5.3389032,19.197771,-1.7188521,9.5450827,12.271026,3.915524
1915,12,0.029566635,11.435623,-6.5934785,3.93329,5.7327132,-1.3239161
1916,1,1.4994366,13.263949,-13.217194,-1.6676979,7.3752363,-7.4351084
1916,2,-0.90927646,11.811778,-8.6819217,3.1212469,5.4546915,-2.7719296
1916,3,3.2720346,17.487087,-3.8393617,9.220665,10.379538,2.6946875
1916,4,8.2993414,21.157861,1.6185217,15.381611,14.728554,8.4960372
1916,5,14.61514,27.990187,5.3047617,19.453497,21.3051,12.380937
1916,6,17.274163,29.49408,9.4425168,23.838013,23.384553,16.640648
1916,7,20.801894,32.720294,14.216104,29.303555,26.764411,21.761394
1916,8,20.12733,32.757143,12.302545,28.316749,26.443257,20.318383
1916,9,14.78561,28.900362,7.7025659,23.697872,21.843039,15.70337
1916,10,8.9665929,24.145631,1.6913268,16.417726,16.549539,9.0550336
1916,11,3.4427381,18.309804,-4.0583152,8.67256,10.877162,2.3115462
1916,12,-1.0266336,11.559959,-10.376212,0.79090725,5.2714555,-4.7771031
1917,1,0.59177605,12.191706,-11.39386,0.54905467,6.3951834,-5.4152102
1917,2,-1.3569602,12.41457,-10.959258,1.381625,5.5396118,-4.7816684
1917,3,4.7049941,17.769481,-5.8404143,6.0140148,11.241399,0.090805671
1917,4,8.4615368,22.357821,0.80576944,12.588862,15.413575,6.7013279
1917,5,10.540865,24.094878,4.6831585,18.049295,17.32028,11.37382
1917,6,16.886749,30.559099,9.4014559,24.527617,23.725469,16.966879
1917,7,19.719329,32.256502,14.036481,30.585411,25.988594,22.313467
1917,8,18.486239,31.199438,12.07849,28.849971,24.841746,20.46597
1917,9,14.924953,28.206761,8.0773423,23.806607,21.568367,15.948666
1917,10,5.3739781,21.178394,1.3933575,16.121935,13.278627,8.7576586
1917,11,2.2032642,16.799783,-1.1585147,11.700887,9.5041304,5.2742172
1917,12,-4.3985163,7.2967542,-8.9716658,2.2734516,1.4450561,-3.3369863
1918,1,-7.5998599,4.6208778,-11.227973,-0.15046922,-1.48543,-5.6821131
1918,2,1.1013271,14.731387,-9.155292,3.6973847,7.9166165,-2.7199301
1918,3,6.6935372,21.517347,-1.9718974,11.858589,14.105564,4.9469493
1918,4,8.2094644,20.537172,0.75470015,14.977068,14.375696,7.8712833
1918,5,15.123848,28.505216,6.1953722,21.154118,21.816967,13.677181
1918,6,18.827255,32.202938,11.45789,27.430655,25.514994,19.452442
1918,7,18.290605,32.424631,13.112334,28.805637,25.363126,20.961912
1918,8,20.32816,33.944378,12.359006,28.137467,27.138673,20.250964
1918,9,12.658198,26.596878,7.5916553,23.097688,19.626551,15.347696
1918,10,12.702573,24.475637,4.7925702,18.214591,18.591274,11.506826
1918,11,4.1483475,15.96926,-2.2213314,8.8006703,10.066563,3.2944103
1918,12,3.3558279,13.858932,-5.8214151,4.4983855,8.6046364,-0.65372358
1919,1,-0.92553874,11.412603,-6.9774208,4.7961819,5.2446822,-1.0848499
1919,2,0.71086205,12.219951,-7.7567775,2.7547872,6.472511,-2.4943212
1919,3,4.7791821,18.321883,-3.8471944,8.5359132,11.551698,2.3402658
1919,4,8.651296,22.64346,2.1195816,15.479545,15.651313,8.8020009
1919,5,13.419778,25.159853,6.6391142,21.641631,19.291491,14.142945
1919,6,19.04854,30.728418,11.327523,27.390563,24.889937,19.361556
1919,7,20.214342,32.95474,14.031833,30.611728,26.586476,22.325041
1919,8,19.396829,31.903316,12.469984,29.022448,25.652561,20.748784
1919,9,16.063325,30.26961,9.0780663,24.026264,23.168872,16.54507
1919,10,14.649212,25.823297,1.2878271,13.980623,20.238815,7.6318666
1919,11,5.1079426,17.368004,-4.1577088,6.5171765,11.241704,1.1847693
1919,12,-1.1177983,10.712909,-10.598813,0.62301255,4.8026202,-4.9656941
1920,1,-0.94716681,9.7454462,-10.324532,1.1386077,4.4031431,-4.5870471
1920,2,0.35335361,11.18401,-7.7951304,4.0577702,5.7719495,-1.8626408
1920,3,3.8743358,16.700155,-4.0458905,8.5711919,10.286501,2.2658811
1920,4,8.2366242,20.758918,-0.047802276,11.758796,14.500158,5.8557209
1920,5,14.288479,26.144066,5.803969,20.023975,20.217221,12.924818
1920,6,17.442234,30.28603,10.311057,24.829612,23.866547,17.562651
1920,7,19.37407,31.771263,13.435141,29.305292,25.57683,21.37362
1920,8,18.700358,30.34036,12.758312,28.927428,24.522663,20.845207
1920,9,17.32309,29.78132,8.9445493,23.930264,23.554652,16.439647
1920,10,10.04244,24.946561,4.1604076,17.545155,17.502566,10.855182
1920,11,2.6480377,15.08294,-2.5220883,7.8613816,8.8609896,2.6710502
1920,12,0.58872529,11.355767,-5.9694994,3.8659978,5.9747134,-1.0457628
1921,1,1.7838633,13.266203,-6.9169202,4.2397627,7.5388886,-1.3323487
1921,2,2.4495348,14.390229,-5.9858085,6.2411924,8.4186301,0.13309495
1921,3,8.9615408,22.386071,-1.5947971,11.430157,15.674542,4.9200047
