Year,Month,Day,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1900,3,26,4.7644868,13.790488,0.18071017,9.662775,9.2774875,4.9217426
1900,3,27,3.8861077,13.644603,-0.71105093,8.8459311,8.7653552,4.0674401
1900,3,28,5.4487052,15.707287,-1.2094644,8.3807745,10.577996,3.585655
1900,3,29,5.5526876,15.58873,-0.84435517,8.6025963,10.570709,3.8791206
1900,3,30,2.6579487,12.677611,-0.88791001,8.9925518,7.66778,4.0523209
1900,3,31,-1.5997556,10.463046,-0.81527174,10.18449,4.4316452,4.6846092
1900,4,1,-1.719541,12.439513,1.0789905,12.433483,5.3599861,6.7562368
1900,4,2,2.1854894,14.263622,1.9780774,13.406925,8.2245559,7.6925013
1900,4,3,4.7466245,16.538586,2.535037,12.337818,10.642605,7.4364276
1900,4,4,4.2494755,16.080193,0.71745783,10.696448,10.164834,5.7069531
1900,4,5,0.031843729,14.099502,0.48883152,10.807753,7.0656727,5.6482921
1900,4,6,2.4250989,18.235943,3.2401268,12.896674,10.330521,8.0684005
1900,4,7,6.9004898,19.583908,3.9706929,13.769048,13.242199,8.8698703
1900,4,8,9.9704266,20.919643,2.8378024,12.587521,15.445035,7.7126615
1900,4,9,9.9717436,20.644724,1.1030936,10.786156,15.308234,5.9446247
1900,4,10,7.3946981,18.464899,0.17111722,10.216384,12.929799,5.1937506
1900,4,11,6.0780916,15.529708,-0.2587105,10.809253,10.8039,5.2752711
1900,4,12,1.5225619,13.369061,0.19209978,10.697594,7.4458112,5.4448467
1900,4,13,1.3514473,14.230389,1.0908371,11.688542,7.790918,6.3896897
1900,4,14,3.0828233,17.22175,1.9041034,12.067563,10.152287,6.9858332
1900,4,15,8.4448528,18.488586,2.888062,12.512235,13.46672,7.7001483
1900,4,16,12.388425,19.646868,3.3702536,12.90987,16.017646,8.1400619
1900,4,17,14.438401,20.848797,3.5194728,13.940069,17.643599,8.729771
1900,4,18,12.648319,21.476765,4.5845704,15.624089,17.062542,10.10433
1900,4,19,11.201855,21.522779,6.3671408,17.551229,16.362317,11.959185
1900,4,20,11.748758,21.591099,6.7857203,17.919016,16.669929,12.352368
1900,4,21,11.567269,22.379623,6.9151464,17.267359,16.973446,12.091253
1900,4,22,13.398824,24.550243,7.1906114,16.956966,18.974534,12.073789
1900,4,23,15.593255,25.243383,6.6792278,16.285486,20.418319,11.482357
1900,4,24,15.202817,25.083874,6.1172619,16.209131,20.143345,11.163197
1900,4,25,13.448583,24.294994,6.0634122,16.483305,18.871789,11.273359
1900,4,26,12.441308,23.207525,5.7021809,16.589241,17.824417,11.145711
1900,4,27,12.12017,23.715679,6.2177048,16.610641,17.917924,11.414173
1900,4,28,11.998829,23.811159,6.7944312,17.200104,17.904994,11.997267
1900,4,29,13.229093,24.520386,6.9509869,17.657724,18.874739,12.304356
1900,4,30,13.286263,24.152107,6.1789684,17.608871,18.719185,11.89392
1900,5,1,11.02157,22.741213,6.2682199,17.735794,16.881392,12.002007
1900,5,2,10.315826,23.196354,5.876771,18.203068,16.75609,12.039919
1900,5,3,9.1059542,22.447342,5.4395866,18.232592,15.776648,11.836089
1900,5,4,4.9311328,20.590687,6.5835953,18.646765,12.76091,12.61518
1900,5,5,9.3787222,22.500608,7.5096331,18.732023,15.939665,13.120828
1900,5,6,13.253602,24.322777,7.975666,18.72175,18.788189,13.348708
1900,5,7,15.87733,25.10623,7.9016471,18.927996,20.49178,13.414821
1900,5,8,17.26041,25.76672,8.8113222,20.094971,21.513565,14.453146
1900,5,9,14.020029,25.068665,8.1690254,20.392742,19.544347,14.280884
1900,5,10,6.2769365,21.726601,7.7006812,20.111673,14.001769,13.906177
1900,5,11,7.0870476,22.577761,8.6881504,20.287142,14.832404,14.487646
1900,5,12,11.200823,25.708614,8.8161144,19.865871,18.454719,14.340993
1900,5,13,13.80633,27.167791,9.5933218,19.901014,20.487061,14.747168
1900,5,14,14.958756,28.081028,9.9628134,20.615185,21.519892,15.288999
1900,5,15,15.855885,28.324923,10.077905,21.472921,22.090404,15.775413
1900,5,16,16.616461,27.941839,9.2339935,21.431383,22.27915,15.332688
1900,5,17,16.559675,27.102474,8.5786457,21.060852,21.831075,14.819749
1900,5,18,16.111399,26.428251,8.7486115,20.588778,21.269825,14.668694
1900,5,19,14.560047,24.995232,8.4345379,19.887384,19.777639,14.160961
1900,5,20,11.001575,22.702877,7.7709618,19.458241,16.852226,13.614601
1900,5,21,9.0254755,22.681368,8.2701292,19.851107,15.853422,14.060618
1900,5,22,10.680704,24.0443,9.0098972,21.227259,17.362502,15.118578
