Year,Month,Tin,Tout
2010,10,0.67942856,1.0861585
2010,11,1.092,0.058414633
2010,12,-2.7971428,0.088231705
2011,1,-1.202,0.27109755
2011,2,0.93714284,-0.81664632
2011,3,1.5074285,1.0930488
2011,4,1.4625714,0.2407317
2011,5,-0.21142857,-0.70475608
2011,6,2.0885714,0.35152438
2011,7,2.0505714,1.24
2011,8,1.7845714,1.6182317
2011,9,-0.89342855,1.1396341
2011,10,-0.57742856,0.69774389
2011,11,1.7828571,0.89737803
2011,12,1.6031428,1.2056097
2012,1,3.4911428,3.5539633
2012,2,2.7448571,1.7651829
2012,3,6.5091427,5.0426218
2012,4,1.3674285,2.1702439
2012,5,2.2722857,1.7592073
2012,6,0.45057142,1.307317
2012,7,1.9368571,1.7580487
2012,8,0.112,1.2427439
2012,9,-0.20885714,1.1105488
2012,10,-0.76571427,-0.095121949
2012,11,-0.26657142,1.5281097
2012,12,2.7482857,1.2328658
2013,1,2.7231428,1.1261585
2013,2,0.56485713,0.35292682
2013,3,-2.3788571,0.56664633
2013,4,-0.95628569,-0.68506096
2013,5,-0.64142856,0.6817073
2013,6,0.4682857,1.1571951
2013,7,-0.99057141,0.67597559
2013,8,-0.30514285,0.77414632
2013,9,0.97885712,1.2537805
2013,10,0.36314285,-0.6434756
2013,11,-1.1648571,0.12207317
2013,12,-0.27371428,-1.4097561
2014,1,-2.6008571,1.1457927
2014,2,-1.5242857,-0.85408535
2014,3,-1.7374285,0.10597561
2014,4,-0.204,0.48390243
2014,5,0.14342857,0.76213413
2014,6,0.55314284,0.5867073
2014,7,-1.7728571,0.1525
2014,8,0.14057143,0.15664634
2014,9,0.22457142,0.9071951
2014,10,0.88685712,1.5510366
2014,11,-2.7482857,-1.1119512
2014,12,1.6402857,2.0001219
2015,1,0.10714285,2.302256
2015,2,-3.7222856,0.075182925
2015,3,0.7662857,2.8684755
2015,4,1.2448571,1.2150609
2015,5,0.79999998,0.35932926
2015,6,0.96885712,1.7859146
2015,7,0.6782857,0.058109755
2015,8,-0.35457142,0.72432925
2015,9,0.97285712,2.3942073
2015,10,0.91457141,1.8076219
2015,11,2.9379999,1.1965853
2015,12,5.3559999,2.4834146
2016,1,0.16485714,1.7236585
2016,2,1.8982857,3.2935975
2016,3,3.3739999,3.6770731
2016,4,0.66685713,1.347317
2016,5,-0.52771427,0.30689024
2016,6,1.5265714,1.9389024
2016,7,1.07,0.85304876
2016,8,1.1485714,0.87536583
2016,9,2.0291428,1.1975609
2016,10,2.8651428,1.6820731
2016,11,2.9245714,3.4995731
2016,12,0.8322857,-0.44957316
2017,1,4.3057142,1.6456097
2017,2,5.4117142,3.6607316
2017,3,2.4137142,2.9732316
2017,4,2.0694285,1.4406097
2017,5,-0.176,0.33908536
2017,6,-0.18971428,1.3284146
2017,7,0.47914285,1.3060975
2017,8,-0.76142855,0.20975609
2017,9,0.23942857,1.0153049
2017,10,1.2937143,0.71109755
2017,11,1.58,1.7715853
2017,12,0.12342857,0.69481706
2018,1,-1.4314285,2.097439
2018,2,3.7551428,0.23865853
2018,3,0.64599999,1.119939
2018,4,-2.8097142,-0.72756096
2018,5,3.2162856,2.9561585
2018,6,1.804,1.669939
2018,7,0.54571427,1.1889024
2018,8,0.33885714,1.0109756
2018,9,2.168,1.4490244
2018,10,1.1851428,-0.6639634
2018,11,-1.9282857,-0.80378047
2018,12,1.4462857,1.2039634
2019,1,1.1457143,1.6206097
2019,2,2.6059999,-2.0080487
2019,3,-0.51457142,-0.25329268
2019,4,0.28799999,1.2150609
2019,5,1.4174285,-0.74329267
2019,6,0.037999999,0.1552439
2019,7,0.26085714,0.66085364
2019,8,0.61199999,1.0345122
2019,9,3.3634285,1.7170731
2019,10,0.91714284,-1.7309756
2019,11,-1.6517142,-0.083780486
2019,12,2.4725714,1.6065244
2020,1,3.3571428,3.2044511
2020,2,1.5237143,1.1132317
2020,3,3.9594285,2.6065243
2020,4,-0.96885712,0.11829268
2020,5,-0.97085712,0.70268291
2020,6,0.38542856,1.1541463
2020,7,0.91399998,1.2006707
2020,8,0.04342857,1.8241463
2020,9,-0.18142857,0.87414632
2020,10,0.27342857,-0.056219511
2020,11,2.8017142,2.3493292
2020,12,0.33285714,1.6320731
2021,1,1.7342857,2.922378
2021,2,-2.4179999,-1.7089024
2021,3,2.8705714,2.5131707
2021,4,-0.89971427,0.7671951
2021,5,-0.94742855,0.34719511
2021,6,0.46971428,2.7018902
2021,7,-0.27485714,1.2888414
2021,8,0.81942855,1.2234146
2021,9,0.53514285,1.9520122
2021,10,2.4228571,1.3307317
2021,11,-0.34657142,2.2375609
2021,12,5.9211427,2.8087194
2022,1,-0.15314285,0.9746951
2022,2,0.4582857,-0.28951219
2022,3,1.5397143,1.8400609
2022,4,-0.44342856,-0.19780487
2022,5,1.4831428,0.79926827
2022,6,1.424,1.2253658
2022,7,1.3905714,1.5972561
2022,8,0.36942856,1.7439634
2022,9,0.23571428,2.1915853
2022,10,-0.62342856,0.83780486
2022,11,0.7542857,-0.78914632
2022,12,0.74657141,-0.2452439
2023,1,4.430857,2.6196951
2023,2,4.288857,0.66817072
2023,3,1.6654285,-0.59640243
2023,4,0.034571428,0.21292682
2023,5,0.27114285,1.4995122
2023,6,0.051714285,0.33634146
2023,7,0.68742856,1.2110366
2023,8,1.3637143,1.2665853
2023,9,1.1014285,1.7777439
2023,10,1.1402857,0.99689022
2023,11,0.96971426,1.4453658
2023,12,2.5659999,3.9283536
