Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1858,6,0.25860429,-1.1491725,0.16042636,-1.05094,-0.10321281,1.401994
1858,7,-0.030027337,-1.7251123,-0.036611754,-1.6461388,0.2206687,0.38542598
1858,8,0.19017333,-1.0124891,-0.021001948,-1.5115662,-0.31349921,-0.035753496
1858,9,-1.1151422,-1.8679336,-0.39391273,-1.409719,-1.0573115,0.45922863
1858,10,2.1983929,-0.81488425,0.9893564,-0.85905325,0.71195114,-0.53885877
1858,11,-2.3202846,-3.8995728,-2.0738177,-3.2416542,-4.0559063,-1.5543697
1858,12,1.9752982,-1.2359694,0.59017575,-1.4148394,2.1027391,-0.71220767
1859,1,1.2720504,0.013115217,1.0284419,-0.39042339,0.77695322,0.62864584
1859,2,3.7262712,0.74393594,2.720444,0.37436166,2.5332103,0.95859373
1859,3,1.9643233,1.0582498,1.5937576,1.0214257,2.2766898,0.76087916
1859,4,-0.57741195,-1.3945441,-1.1142275,-1.8161024,-1.3990746,-1.2855459
1859,5,0.35344514,-0.28467765,0.20775856,-0.59902388,1.0194862,0.9597953
1859,6,-0.39919198,-1.8873551,-1.2087663,-2.3305831,-0.4781712,1.3971276
1859,7,-0.43673933,-1.0228018,-0.85180634,-1.8089228,-0.063927144,0.6327076
1859,8,0.23707436,-1.0314699,0.10427826,-1.3270749,-0.98209512,0.11767667
1859,9,0.13840349,-1.950258,0.13955784,-2.1598129,-1.0292516,-1.0426518
1859,10,-1.2856932,-2.2459297,-1.6061165,-2.9583824,-1.9028563,-0.61508054
1859,11,1.5979341,-0.57872266,0.58489794,-0.5609979,1.5350655,0.28047124
1859,12,-1.0137986,-2.5702999,-2.1145501,-2.8179879,-3.282289,-3.5989258
1860,1,0.80689865,0.32498389,0.42286643,0.41421172,1.3076819,1.1174545
1860,2,0.75298053,-0.52936935,-0.63805306,-0.8503722,1.1956695,-0.18576895
1860,3,0.55194217,0.43887562,0.41957819,0.89789635,1.3069602,1.9952374
1860,4,0.91129631,-1.4048623,0.1368845,-1.746646,1.3471702,0.38371325
1860,5,0.48327109,-0.29919043,0.035631977,-0.51634383,1.5288651,0.77826673
1860,6,0.69454169,0.036776375,0.59648865,-0.35134462,0.43015331,0.43352827
1860,7,0.59763956,-1.3036377,-0.20600058,-2.0821095,1.0854149,0.33558676
1860,8,-0.27748495,-1.208472,-0.70174497,-1.4959643,-0.064107254,0.17963181
1860,9,-1.0302635,-1.6905261,-0.81321031,-1.7893796,-0.52827841,-0.47564259
1860,10,-0.23618501,-1.8397149,-0.87343001,-2.2530608,-0.5519166,-0.26090923
1860,11,-1.4971579,-0.86790609,-1.175593,-0.64547461,-1.419726,-0.54881543
1860,12,-2.4199703,-2.0934768,-1.6857567,-1.9915135,-1.7438627,-0.70164281
1861,1,-0.17449981,0.51491207,-0.26999286,0.39774525,0.66288924,-0.81558323
1861,2,1.4811559,2.0068679,0.39313945,1.5319151,2.3358688,0.94770765
1861,3,-1.1830618,0.0018704506,-1.1540868,0.23094593,0.33228567,0.46545905
1861,4,-0.63083124,-0.36569354,-0.19005542,-0.47141033,-0.2130371,0.4551293
1861,5,-0.57345474,-1.6798195,-1.1759312,-2.1287889,-1.1351385,-0.5045191
1861,6,-0.14016941,-0.0012158366,-0.20743427,0.22875319,0.52622098,1.1960071
1861,7,-1.0231112,-0.82404643,-0.92617983,-1.0319163,-1.4182109,0.36027342
1861,8,-0.96039903,-0.44260803,-0.75623685,-0.40013281,-1.0739936,-0.1268096
1861,9,-1.1925621,-0.70290846,-0.3992545,-0.34867784,-1.0757174,-0.57951957
1861,10,-0.18444841,-0.17781739,-0.7006737,-0.63214523,-0.70037937,-1.1610837
1861,11,0.22832967,-1.0460123,0.24938062,-0.65754467,1.572832,0.25417408
1861,12,0.25311995,1.2687094,0.35050407,1.3574891,2.408366,2.2799835
1862,1,1.1462407,0.22460368,-0.42214927,-0.20335132,2.4722905,-0.29330066
1862,2,-1.1376811,-0.46400255,-3.1575046,-1.6458905,-0.067615233,-3.1931131
1862,3,-1.2450789,-0.39592639,-0.53655106,-0.14880821,-0.16124053,-0.67973566
1862,4,-1.6470068,-1.6411968,-1.4618801,-1.332305,-0.62822932,-1.1223153
1862,5,-1.361564,-0.14252569,-1.1134815,0.18510018,0.28795853,0.59872568
1862,6,-1.636205,-1.7779732,-1.851828,-1.3764212,-0.96445352,0.43795559
1862,7,-0.29594892,-0.66214359,-0.45120364,-0.60993421,0.21455656,0.50949073
1862,8,0.042617567,-0.50894696,-0.33024633,-0.31192714,0.32502887,0.63443351
1862,9,0.0054061417,-0.58328605,-0.020339957,0.061387032,0.36501867,0.48794171
1862,10,-0.79824591,-0.23639597,-1.1887479,-0.75141001,-0.64090955,-0.010080274
1862,11,-1.6519926,-1.2952704,-1.2578609,-0.5904879,-0.88383377,-0.6302942
1862,12,0.2936081,0.61279774,0.77687651,0.82820863,1.3849893,0.90300143
1863,1,1.0085375,0.58007586,1.760771,0.73696339,2.6524279,1.6914321
1863,2,1.1833649,0.1617671,0.73780912,0.1647875,1.295536,-0.49244595
1863,3,-0.34838822,-1.8196903,-0.023274507,-0.98960263,0.0043894243,0.89769
1863,4,-0.24026906,-0.80097103,-0.41811606,0.28439999,-0.62900752,1.1326151
1863,5,1.2342324,-0.72447115,0.89380068,-0.0071930978,-0.093650863,1.4586004
1863,6,0.21398813,-1.6502177,-0.45360926,-0.98777187,-1.7780646,0.58769536
1863,7,0.12028537,-1.7967705,-0.81173366,-1.8065959,-1.2080511,0.16920575
1863,8,1.7934988,-1.065807,0.4289422,-0.87360263,-0.7617448,-0.156938
1863,9,-0.60125566,-2.6468582,-0.75077236,-2.3278716,-1.5812848,-0.19482067
1863,10,-0.57374597,-2.3515291,-1.6634356,-2.615345,-3.8386827,-2.5273988
1863,11,0.4410769,-0.32056046,-0.82222784,-0.57264715,-0.62921333,-0.97072649
1863,12,0.69294989,-1.7150218,0.1879573,-1.5035714,-0.19777086,-0.86384624
1864,1,-1.2714341,-0.56116009,-1.7441244,-0.8992725,-0.86323816,-0.37971571
1864,2,1.0111539,0.28627789,0.21861793,-0.00098053901,0.95971555,1.3603505
1864,3,-1.6990106,-0.59117115,-1.3552206,-0.34357494,-2.0209398,-0.41137862
1864,4,-1.3260466,-2.4941018,-1.0335135,-2.3295128,-2.6574051,-0.082205512
1864,5,0.66270852,-0.26028976,0.3169705,-0.095612347,-0.80128181,1.7820841
1864,6,-0.17746298,-0.17279221,-0.059584334,-0.028313151,-0.41317102,0.63637054
1864,7,-0.11021162,-0.10352772,-0.54063612,-0.26887742,0.076162249,0.84401369
1864,8,0.16719683,0.21400085,-0.22525276,-0.1225089,-0.49544242,1.0600436
1864,9,0.34860134,-1.7251592,0.35723859,-1.227963,-0.17347424,0.23032546
1864,10,-1.3759404,-2.5013869,-1.8983608,-2.8317702,-3.0453227,-2.1487393
1864,11,-0.83051473,-0.99157739,-1.1668139,-1.0787144,-0.64029467,-1.0841832
1864,12,-2.0211885,-1.5446689,-2.007812,-1.5779688,-1.1502606,-1.6827774
1865,1,-1.8217502,-0.45734277,-1.4249154,-0.29215434,-2.090555,-1.0282029
1865,2,1.016964,-0.20821635,0.53602266,-0.53308547,0.96118772,-0.91589606
1865,3,-0.44286397,0.61617029,-0.48988265,0.70674038,0.72774762,-0.95151836
1865,4,0.022078972,0.091807723,-0.045234945,0.056342743,-0.28576344,-0.78213286
1865,5,-0.17385806,-0.44528493,-0.50603181,-0.74278027,-0.47931466,2.133961
1865,6,1.4085757,1.3643681,1.0499485,1.0403,0.54715365,1.323925
1865,7,-0.31554294,-2.1431534,-0.30436125,-2.2756712,-0.60646755,-0.45833486
1865,8,-1.4365948,-1.1650822,-1.4776677,-1.1316938,-0.53681493,0.48984873
1865,9,1.8058561,1.9836128,1.9583261,1.7797579,1.8884763,1.7856954
1865,10,0.53449214,-0.67115057,-0.19256589,-1.4645058,-0.97245574,-0.30556589
1865,11,-0.16584499,1.008877,0.074442871,0.83223021,0.046887536,1.5452862
1865,12,-1.7387948,-0.46191815,-1.7045642,-1.0163026,-0.14058001,-3.5428376
1866,1,-0.70426148,0.58909595,-0.3738164,-0.083754331,0.92425686,-0.512025
1866,2,-1.6614959,0.18501505,-2.0876455,-0.42856482,-1.1515514,-1.5269299
1866,3,-1.7401519,-1.6593128,-1.7486116,-1.7906665,-0.24700652,-0.63281196
1866,4,-0.36719093,0.25635904,-0.27754182,0.17259838,0.95151603,0.25708142
1866,5,-1.2061849,-1.4363359,-1.3263316,-1.2357055,-1.218596,-0.90615672
1866,6,-0.38497514,-0.080546819,-0.32942474,-0.065163173,-0.89589173,-0.81470186
1866,7,0.94975984,1.0213038,0.84057403,0.62728,0.21606451,0.77954745
1866,8,-1.1171652,-1.9596419,-1.2856575,-2.4169464,-1.5975835,-1.3317019
1866,9,-1.3701842,-1.9789732,-1.0983142,-1.5572226,-1.8534369,-0.81152678
1866,10,0.71067107,-1.024995,-0.2320312,-1.2348204,-0.53297287,0.25172085
1866,11,0.91814309,-0.39658386,0.52788949,-0.086310208,0.1383682,1.2412957
1866,12,-1.1810775,-1.6629064,-1.4310554,-1.1652071,-1.1299632,0.57262695
1867,1,-3.0491519,-1.1173196,-2.6813881,-1.0557518,-1.7335472,-0.31657517
1867,2,1.8018719,1.7124711,0.6231271,1.3493268,3.0773678,-0.36460215
1867,3,-1.8706956,-2.4215741,-2.581368,-1.6446886,-3.4011331,-4.5288672
1867,4,-0.24586411,-0.43227807,-0.85518765,-0.58308977,-0.56935984,-0.061566263
1867,5,-1.9328908,-3.052551,-2.3168542,-3.1457357,-1.862308,-0.64836812
1867,6,1.0968263,0.66937494,0.78798527,1.0096292,0.39880586,0.95843017
1867,7,-0.15455814,-0.54082775,-0.57585001,-0.52939111,-0.59607518,0.092707299
1867,8,0.50311923,-0.0045304489,-0.067140393,0.33434868,0.019969139,0.9193241
1867,9,0.36390287,-0.036422446,-0.052597798,0.46263289,0.71109599,1.1070495
1867,10,1.0044559,0.12404317,-0.10733929,0.13814181,-0.34113783,0.36865598
1867,11,0.64984226,1.4007154,-0.52814329,1.0977905,0.59882164,1.3558265
1867,12,-1.2057554,-0.92528629,-2.4989121,-0.88211548,1.9347736,1.5353698
1868,1,-1.9522046,-1.2009962,-2.2094617,-0.90172583,-1.5570891,-2.9001553
1868,2,-2.4436002,-1.1708454,-2.9879503,-0.88565183,0.11661764,-0.99583316
1868,3,0.65551424,0.73018765,0.56447101,1.6141356,2.9847019,1.6799242
1868,4,-1.2501864,-2.3219478,-1.7227188,-1.6432533,-1.1559502,-0.2921212
1868,5,-0.29835182,-2.4220917,-0.80438393,-1.4781914,-0.20135942,-0.12434515
1868,6,0.014552953,-1.0996375,-0.55530477,-0.52238834,-0.1270391,0.44857699
1868,7,2.5798881,1.1587747,0.96084547,1.3479332,1.0413512,1.4710082
1868,8,-0.44458812,-1.0119368,-0.79917324,-0.72886884,-1.1611688,-0.33262333
1868,9,-1.665967,-2.4123192,-2.5755053,-1.8778052,-1.8108332,-1.6836543
1868,10,-0.8449071,-2.4021769,-1.8692718,-2.3098507,-0.96355593,-0.71197492
1868,11,-1.5793976,-1.808161,-1.4667717,-2.0924342,-1.7288146,-0.68892801
