Year,Month,Day,MCI
1958,12,26,-0.07820484
1958,12,27,-0.28860795
1958,12,28,0.11387603
1958,12,29,0.050888795
1958,12,30,-0.18125069
1958,12,31,-0.24387217
1959,1,1,-0.33742484
1959,1,2,0.047694262
1959,1,3,0.10102159
1959,1,4,0.007651736
1959,1,5,-0.051630761
1959,1,6,0.039434858
1959,1,7,0.030989738
1959,1,8,-0.18449262
1959,1,9,-0.44970453
1959,1,10,-0.40367731
1959,1,11,-0.19285877
1959,1,12,-0.17507753
1959,1,13,0.16274989
1959,1,14,0.13018169
1959,1,15,-0.30390882
1959,1,16,-0.68289602
1959,1,17,-0.61969227
1959,1,18,-0.45558935
1959,1,19,-0.10510705
1959,1,20,0.06980519
1959,1,21,0.057035673
1959,1,22,-0.21567029
1959,1,23,-0.27917102
1959,1,24,-0.30844459
1959,1,25,-0.23677823
1959,1,26,-0.05891946
1959,1,27,-0.137183
1959,1,28,-0.05951792
1959,1,29,0.12534718
1959,1,30,0.091871157
1959,1,31,0.0069513344
1959,2,1,-0.0135638
1959,2,2,0.031397689
1959,2,3,-0.091371559
1959,2,4,-0.27139089
1959,2,5,-0.16465455
1959,2,6,-0.090060458
1959,2,7,0.11007836
1959,2,8,0.13983238
1959,2,9,0.20554012
1959,2,10,0.30526635
1959,2,11,0.15260985
1959,2,12,0.15337691
1959,2,13,0.22366114
1959,2,14,0.2230819
1959,2,15,-0.17528816
1959,2,16,-0.13833132
1959,2,17,-0.05959972
1959,2,18,-0.085235193
1959,2,19,-0.14847004
1959,2,20,-0.20959762
1959,2,21,-0.042190041
1959,2,22,0.12569043
1959,2,23,0.0018967511
1959,2,24,-0.0054692188
1959,2,25,-0.16182545
1959,2,26,-0.27347052
1959,2,27,-0.080225691
1959,2,28,-0.42581159
1959,3,1,-0.59332526
1959,3,2,-0.2062759
1959,3,3,-0.38208887
1959,3,4,-0.047491942
1959,3,5,-0.05906678
1959,3,6,-0.31027225
1959,3,7,-0.31872925
1959,3,8,-0.18558881
1959,3,9,-0.12127325
1959,3,10,-0.091281444
1959,3,11,-0.21478038
1959,3,12,-0.46115583
1959,3,13,-0.092715137
1959,3,14,0.036162324
1959,3,15,-0.0285054
1959,3,16,-0.40937999
1959,3,17,-0.62250572
1959,3,18,-0.24840651
1959,3,19,0.09991847
1959,3,20,0.010533839
1959,3,21,-0.43864983
1959,3,22,-0.090001784
1959,3,23,0.065586574
1959,3,24,0.08828678
1959,3,25,0.27184442
1959,3,26,0.091151834
1959,3,27,0.027848618
1959,3,28,0.13476324
1959,3,29,0.089995213
1959,3,30,0.065264806
1959,3,31,0.013269691
1959,4,1,-0.29102135
1959,4,2,-0.4667612
1959,4,3,-0.30231735
1959,4,4,-0.23433264
1959,4,5,-0.16312236
1959,4,6,-0.08619801
1959,4,7,0.21552129
1959,4,8,0.29064104
1959,4,9,0.14426695
1959,4,10,0.0071228845
1959,4,11,-0.15441518
1959,4,12,-0.21853212
1959,4,13,-0.28102636
1959,4,14,-0.038363315
1959,4,15,0.1039682
1959,4,16,0.22499669
1959,4,17,0.31732485
1959,4,18,0.32832956
1959,4,19,0.32103413
1959,4,20,0.10665122
1959,4,21,-0.23398301
1959,4,22,-0.3687599
1959,4,23,-0.27310014
1959,4,24,-0.16874017
1959,4,25,-0.069185294
1959,4,26,-0.01028333
1959,4,27,0.086674944
1959,4,28,-0.0089446008
1959,4,29,-0.25346729
1959,4,30,-0.38961422
1959,5,1,-0.0082801357
1959,5,2,0.40677729
1959,5,3,0.53113991
1959,5,4,0.52885592
1959,5,5,0.58103061
1959,5,6,0.39102522
1959,5,7,0.055856034
1959,5,8,0.10291158
1959,5,9,0.18803492
1959,5,10,0.23119244
1959,5,11,0.078330256
1959,5,12,-0.04421737
1959,5,13,-0.29536191
1959,5,14,-0.32703471
1959,5,15,-0.32406068
1959,5,16,-0.14144917
1959,5,17,0.01634709
1959,5,18,0.047494926
1959,5,19,0.31778067
1959,5,20,0.5669874
1959,5,21,0.53784162
1959,5,22,0.49125969
1959,5,23,0.3228536
1959,5,24,0.36043054
1959,5,25,0.34804222
1959,5,26,0.41254771
1959,5,27,0.35284227
1959,5,28,0.34594023
1959,5,29,0.24349681
1959,5,30,0.18922532
1959,5,31,0.18372977
1959,6,1,-0.022492977
1959,6,2,-0.21133031
1959,6,3,-0.11298139
1959,6,4,0.0047214269
1959,6,5,-0.24152179
1959,6,6,-0.31953803
1959,6,7,0.051329017
1959,6,8,0.34414399
1959,6,9,0.17971009
1959,6,10,0.25262433
1959,6,11,0.063419491
1959,6,12,-0.14864299
1959,6,13,-0.28876233
1959,6,14,-0.33029372
1959,6,15,-0.25938919
1959,6,16,-0.22368741
1959,6,17,-0.085172608
1959,6,18,-0.068671376
1959,6,19,-0.11871937
1959,6,20,-0.13862723
1959,6,21,-0.15528564
1959,6,22,-0.057002738
1959,6,23,-0.1096791
1959,6,24,-0.095605291
1959,6,25,0.11439782
1959,6,26,0.38496125
1959,6,27,0.47549811
1959,6,28,0.28122652
1959,6,29,0.23490548
1959,6,30,0.21131817
1959,7,1,0.039413206
1959,7,2,-0.081094593
1959,7,3,-0.096600294
1959,7,4,-0.028247684
1959,7,5,-0.11200654
1959,7,6,-0.15860286
1959,7,7,-0.10470624
1959,7,8,-0.05971561
1959,7,9,-0.21204224
1959,7,10,-0.36714154
1959,7,11,-0.52110183
1959,7,12,-0.55430627
1959,7,13,-0.45748314
1959,7,14,-0.33846143
1959,7,15,-0.2357803
1959,7,16,-0.24416675
1959,7,17,-0.18828475
1959,7,18,-0.20560074
1959,7,19,-0.36267689
1959,7,20,-0.24281625
1959,7,21,-0.16929872
1959,7,22,-0.11341742
1959,7,23,-0.30429736
1959,7,24,-0.49999833
1959,7,25,-0.21926104
1959,7,26,-0.029263528
1959,7,27,-0.0067916266
1959,7,28,-0.014447553
1959,7,29,0.18275082
1959,7,30,0.14908814
1959,7,31,-0.040633701
1959,8,1,-0.09503857
1959,8,2,0.071024999
1959,8,3,0.19078241
1959,8,4,0.18183422
1959,8,5,0.19121109
1959,8,6,0.1360921
1959,8,7,0.03175557
1959,8,8,-0.091960631
1959,8,9,-0.15646885
1959,8,10,-0.061122268
1959,8,11,-0.23583782
1959,8,12,-0.25777501
1959,8,13,0.059868589
1959,8,14,0.12212497
1959,8,15,0.011712376
1959,8,16,-0.064548574
1959,8,17,-0.12595086
1959,8,18,0.10409726
1959,8,19,0.34505612
1959,8,20,0.4185636
1959,8,21,0.37812823
1959,8,22,0.24915521
1959,8,23,0.095120616
1959,8,24,0.050843522
1959,8,25,0.25620443
1959,8,26,0.19938263
1959,8,27,0.23525858
1959,8,28,0.17934893
1959,8,29,0.045038726
1959,8,30,-0.15543927
1959,8,31,-0.16290706
1959,9,1,0.091645271
1959,9,2,-0.014511708
1959,9,3,-0.26269007
1959,9,4,-0.27457792
1959,9,5,-0.14646341
1959,9,6,-0.15293686
1959,9,7,0.018673144
1959,9,8,0.36887032
1959,9,9,0.16354166
1959,9,10,-0.26559886
1959,9,11,-0.34146729
1959,9,12,-0.29069135
1959,9,13,-0.24125053
1959,9,14,-0.27953389
1959,9,15,-0.30744556
1959,9,16,-0.10210247
1959,9,17,0.13724646
1959,9,18,0.14643744
1959,9,19,0.12946773
1959,9,20,0.24918124
1959,9,21,0.17851627
1959,9,22,0.17892228
1959,9,23,0.20976904
1959,9,24,0.18781172
1959,9,25,0.38864359
1959,9,26,0.27166396
1959,9,27,0.13993816
1959,9,28,0.079765543
1959,9,29,0.082820162
1959,9,30,0.19993693
1959,10,1,0.24013042
1959,10,2,0.19228683
1959,10,3,0.077788219
1959,10,4,0.17581934
1959,10,5,0.17645019
1959,10,6,0.07030566
1959,10,7,0.19020692
1959,10,8,0.22014478
1959,10,9,0.10038242
1959,10,10,0.021237098
1959,10,11,-0.087942682
1959,10,12,-0.029666085
1959,10,13,-0.15333502
1959,10,14,-0.38182223
1959,10,15,-0.4487752
1959,10,16,-0.097674847
1959,10,17,-0.35347334
1959,10,18,-0.41516581
1959,10,19,-0.024427649
1959,10,20,-0.066324376
1959,10,21,0.10562298
1959,10,22,-0.057250597
1959,10,23,-0.38929904
1959,10,24,-0.60676241
1959,10,25,-0.38100046
1959,10,26,-0.080347702
1959,10,27,-0.18667518
1959,10,28,0.07240513
1959,10,29,0.29429841
1959,10,30,0.40111557
1959,10,31,0.020114316
1959,11,1,-0.084219277
1959,11,2,-0.05607488
1959,11,3,0.068422347
1959,11,4,0.24861181
1959,11,5,0.1595118
1959,11,6,-0.34850854
1959,11,7,-0.25325698
1959,11,8,-0.2940844
1959,11,9,-0.43590969
1959,11,10,-0.10317665
1959,11,11,-0.18791519
1959,11,12,-0.11223444
1959,11,13,-0.036390476
1959,11,14,-0.073086776
1959,11,15,0.057451848
1959,11,16,0.019131169
1959,11,17,-0.41141677
1959,11,18,-0.3621622
1959,11,19,-0.10910862
1959,11,20,-0.022134233
1959,11,21,-0.25752744
1959,11,22,-0.030151447
1959,11,23,-0.35855252
1959,11,24,-0.57880265
1959,11,25,-0.4327141
1959,11,26,-0.13436547
1959,11,27,-0.33386517
1959,11,28,-0.6542117
1959,11,29,-0.39854544
1959,11,30,-0.17528895
1959,12,1,-0.37821352
1959,12,2,-0.64611876
1959,12,3,-0.1201229
1959,12,4,0.13395527
1959,12,5,-0.20587596
1959,12,6,-0.70237476
1959,12,7,-0.39303184
1959,12,8,-0.098181888
1959,12,9,-0.063358024
1959,12,10,0.0042977333
1959,12,11,-0.10285175
1959,12,12,-0.20282471
1959,12,13,0.059609558
1959,12,14,0.051585261
1959,12,15,-0.14957009
1959,12,16,0.02563433
1959,12,17,-0.02695559
1959,12,18,-0.24656075
1959,12,19,-0.19396868
1959,12,20,-0.35513586
1959,12,21,-0.30237728
1959,12,22,-0.081503391
1959,12,23,-0.2415989
1959,12,24,-0.084448323
1959,12,25,0.22254702
1959,12,26,0.51046962
1959,12,27,0.028464701
1959,12,28,-0.14484704
1959,12,29,-0.13970098
1959,12,30,-0.20973006
1959,12,31,0.18206568
1960,1,1,0.39527434
1960,1,2,-0.037001487
1960,1,3,-0.031125657
1960,1,4,-0.044933666
1960,1,5,-0.05501359
1960,1,6,-0.26238924
1960,1,7,-0.17940629
1960,1,8,-0.0570544
1960,1,9,0.078658879
1960,1,10,0.063939832
1960,1,11,0.19004391
1960,1,12,0.34551862
1960,1,13,0.24637841
1960,1,14,0.25535095
1960,1,15,0.21558985
1960,1,16,0.33009052
1960,1,17,0.45814565
1960,1,18,0.058066826
1960,1,19,-0.099047534
1960,1,20,-0.25323647
1960,1,21,-0.2768895
1960,1,22,-0.17988911
1960,1,23,-0.13078155
1960,1,24,-0.23358423
1960,1,25,-0.2452779
1960,1,26,-0.013927261
1960,1,27,-0.01142236
1960,1,28,-0.11198934
1960,1,29,-0.53895712
1960,1,30,-0.30860135
1960,1,31,0.05491098
1960,2,1,0.20304215
1960,2,2,0.28496215
1960,2,3,0.49969846
1960,2,4,0.29423508
1960,2,5,-0.20406827
1960,2,6,-0.35207251
1960,2,7,-0.58333272
1960,2,8,-0.24510023
1960,2,9,-0.013284706
1960,2,10,0.11954761
1960,2,11,-0.064529449
1960,2,12,-0.26849151
1960,2,13,-0.44862723
1960,2,14,-0.11741294
1960,2,15,-0.20841911
1960,2,16,-0.16355824
1960,2,17,-0.28772396
1960,2,18,-0.20118956
1960,2,19,-0.033732645
1960,2,20,-0.02863837
1960,2,21,-0.18411973
1960,2,22,0.064311743
1960,2,23,0.098337851
1960,2,24,0.021763802
1960,2,25,0.020940589
1960,2,26,0.10908681
1960,2,27,0.051882245
1960,2,28,-0.0020084949
1960,2,29,-0.062364038
1960,3,1,0.059654444
1960,3,2,0.15655664
1960,3,3,0.021581857
1960,3,4,-0.13643907
1960,3,5,-0.25778949
1960,3,6,-0.27783626
1960,3,7,-0.3200793
1960,3,8,-0.1796841
1960,3,9,-0.035713203
1960,3,10,0.00045810221
1960,3,11,-0.034088999
1960,3,12,-0.081911296
1960,3,13,-0.12773554
1960,3,14,0.0021298528
1960,3,15,0.10064882
1960,3,16,0.029053278
1960,3,17,-0.48315156
1960,3,18,-0.73546821
1960,3,19,-0.73833203
1960,3,20,-0.71503866
